mlb_rank,name,mlbid,PA_bp,PA_br,PA_fg,PA_agg_max,PA_agg_mean,PA_agg_median,PA_agg_min,PA_agg_std,baserun_raa_bp,baserun_raa_br,baserun_raa_fg,baserun_raa_agg_max,baserun_raa_agg_mean,baserun_raa_agg_median,baserun_raa_agg_min,baserun_raa_agg_std,baserun_waa_bp,baserun_waa_br,baserun_waa_fg,baserun_waa_agg_max,baserun_waa_agg_mean,baserun_waa_agg_median,baserun_waa_agg_min,baserun_waa_agg_std,bat_plus_bp,bat_plus_br,bat_plus_fg,bat_plus_agg_max,bat_plus_agg_mean,bat_plus_agg_median,bat_plus_agg_min,bat_plus_agg_std,bat_plus_sd_bp,bat_raa_bp,bat_raa_br,bat_raa_fg,bat_raa_agg_max,bat_raa_agg_mean,bat_raa_agg_median,bat_raa_agg_min,bat_raa_agg_std,bat_waa_bp,bat_waa_br,bat_waa_fg,bat_waa_agg_max,bat_waa_agg_mean,bat_waa_agg_median,bat_waa_agg_min,bat_waa_agg_std,field_raa_bp,field_raa_br,field_raa_fg,field_raa_agg_max,field_raa_agg_mean,field_raa_agg_median,field_raa_agg_min,field_raa_agg_std,field_waa_bp,field_waa_br,field_waa_fg,field_waa_agg_max,field_waa_agg_mean,field_waa_agg_median,field_waa_agg_min,field_waa_agg_std,league_name_br,name_x,name_y,pLI_fg,position_fg,position_primary_fg,positional_raa_br,positional_raa_fg,positional_waa_br,positional_waa_fg,raa_br,raa_noposadjust_bp,raa_noposadjust_br,raa_noposadjust_fg,raa_noposadjust_agg_max,raa_noposadjust_agg_mean,raa_noposadjust_agg_median,raa_noposadjust_agg_min,raa_noposadjust_agg_std,rar_bp,rar_br,rar_fg,rar_agg_max,rar_agg_mean,rar_agg_median,rar_agg_min,rar_agg_std,re24_fg,replacement_runs_br,replacement_runs_fg,replacement_runs_positional_bp,replacement_runs_positional_br,replacement_runs_positional_fg,replacement_runs_positional_agg_max,replacement_runs_positional_agg_mean,replacement_runs_positional_agg_median,replacement_runs_positional_agg_min,replacement_runs_positional_agg_std,replacement_wins_br,replacement_wins_fg,replacement_wins_positional_bp,replacement_wins_positional_br,replacement_wins_positional_fg,replacement_wins_positional_agg_max,replacement_wins_positional_agg_mean,replacement_wins_positional_agg_median,replacement_wins_positional_agg_min,replacement_wins_positional_agg_std,rewaa_fg,runs_per_win_bp,runs_per_win_br,runs_per_win_fg,runs_per_win_agg_max,runs_per_win_agg_mean,runs_per_win_agg_median,runs_per_win_agg_min,runs_per_win_agg_std,team_code_br,team_code_fg,waa_br,war_bp,war_br,war_fg,war_agg_max,war_agg_mean,war_agg_median,war_agg_min,war_agg_std,war_component_sum_bp,war_component_sum_br,war_component_sum_fg,war_component_sum_agg_max,war_component_sum_agg_mean,war_component_sum_agg_median,war_component_sum_agg_min,war_component_sum_agg_std,wpa_fg,wpali_fg
496,Rafael Ortega,542364,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.01992032,0.22,0.3767409147694707,0.3767409147694707,0.2055537449231569,0.22,0.01992032,0.14602911793478865,0.00204679627745928,0.022846153846153846,0.038709814998793,0.038709814998793,0.02120092170746871,0.022846153846153846,0.00204679627745928,0.015012757397911919,94.0434799194336,-24.7345021169,-22.97827387791437,94.0434799194336,15.443567974873076,-22.97827387791437,-24.7345021169,55.58315513820323,28.439609977383,-0.1193,-1.8,-2.424764666582826,-0.1193,-1.4480215555276086,-1.8,-2.424764666582826,0.973553097762818,-0.012257975569714348,-0.18692307692307691,-0.24914254857735812,-0.012257975569714348,-0.14944120035671646,-0.18692307692307691,-0.24914254857735812,0.10027377036711492,-0.08,-1.0,-0.181885614991188,-0.08,-0.42062853833039604,-0.181885614991188,-1.0,0.41178363055000394,-0.008219933324200736,-0.10384615384615384,-0.018688595348235134,-0.008219933324200736,-0.04358489417286324,-0.018688595348235134,-0.10384615384615384,0.04282493653781782,AL,Rafael Ortega,Rafael Ortega,0.8026899695396423,OF,OF,0.02,0.1209720796905457,0.002076923076923077,0.012429780364327292,-2.6,-0.17937968,-2.5799999999999996,-2.2299093668045433,-0.17937968,-1.6630963489348478,-2.2299093668045433,-2.5799999999999996,1.0588365401449331,0.38929756164550783,-2.0,-1.592384771786067,0.38929756164550783,-1.0676957367135198,-1.592384771786067,-2.0,1.0436026214242384,-2.4880001544952397,0.58,0.5165525153279305,0.5686772416455078,0.6,0.6375245950184761,0.6375245950184761,0.6020672788879947,0.6,0.5686772416455078,0.02814480115540766,0.06023076923076923,0.05307534043054707,0.0584311126164558,0.06230769230769231,0.06550512079487436,0.06550512079487436,0.0620813085730075,0.06230769230769231,0.0584311126164558,0.002892384843409851,-0.2568909823894501,9.732439041137695,9.62962962962963,9.732439041137699,9.732439041137699,9.698169237301675,9.732439041137695,9.62962962962963,0.04846482136476846,CHW,CHW,-0.27,0.04,-0.22,-0.1636162081319259,0.04,-0.1145387360439753,-0.1636162081319259,-0.22,0.11167347849842617,0.04,-0.20561538461538462,-0.1636162081319259,0.04,-0.10974386424910353,-0.1636162081319259,-0.20561538461538462,0.10726416415098018,-0.1470118910074234,-0.1343733817338943
497,Taylor Trammell,666211,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,-0.02149376,-0.34,-0.2352112550288438,-0.02149376,-0.19890167167628128,-0.2352112550288438,-0.34,0.13254017155102302,-0.00220846592607966,-0.03400000000000001,-0.024167760417983387,-0.00220846592607966,-0.02012540878135435,-0.024167760417983387,-0.03400000000000001,0.01328986743748604,91.1857147216797,42.317259854575,33.084907283807865,91.1857147216797,55.52929395335419,42.317259854575,33.084907283807865,25.493062324269633,32.4264984130859,-0.083,-0.76,-0.7313856034984644,-0.083,-0.5247952011661547,-0.7313856034984644,-0.76,0.312614721077846,-0.008528180823858264,-0.07600000000000001,-0.07514926118797118,-0.008528180823858264,-0.05322581400394314,-0.07514926118797118,-0.07600000000000001,0.03160790774534797,0.0,-1.0,-0.4020688980817795,0.0,-0.46735629936059314,-0.4020688980817795,-1.0,0.41085020268893274,0.0,-0.10000000000000002,-0.041312244174588605,0.0,-0.047104081391529544,-0.041312244174588605,-0.10000000000000002,0.041029737457610405,AL,Taylor Trammell,Taylor Trammell,0.6694499999284744,OF,OF,-0.37,-0.0842895237728953,-0.037000000000000005,-0.008660678316772903,-2.5,-0.10449376,-2.1,-1.3686657566090878,-0.10449376,-1.1910531722030293,-1.3686657566090878,-2.1,0.8242859378776616,0.09732439041137696,-2.3,-1.2098717437570747,0.09732439041137696,-1.137515784448566,-1.2098717437570747,-2.3,0.9800399981126318,-0.127000093460083,0.27,0.2430835366249084,0.20181815041137696,-0.09999999999999998,0.1587940128520131,0.20181815041137696,0.0868707210877967,0.1587940128520131,-0.09999999999999998,0.1332998347162931,0.027000000000000007,0.024976630790845684,0.020736646749937925,-0.01,0.016315952474072783,0.020736646749937925,0.009017533074670236,0.016315952474072783,-0.01,0.013567990704959449,-0.0167639106512069,9.732439041137695,9.999999999999998,9.732439041137695,9.999999999999998,9.82162602742513,9.732439041137695,9.732439041137695,0.12612944559487285,NYY,Multiple,-0.26,0.01,-0.23,-0.1243133133064704,0.01,-0.11477110443549014,-0.1243133133064704,-0.23,0.09821164327649094,0.01,-0.22000000000000003,-0.12431331330647041,0.01,-0.1114377711021568,-0.12431331330647041,-0.22000000000000003,0.09433746053500804,-0.1326460233976831,-0.1561415195465088
498,Jonatan Clase,682729,43.0,43.0,43.0,43.0,43.0,43.0,43.0,0.0,0.01944872,0.76,0.6851766919717193,0.76,0.48820847065723977,0.6851766919717193,0.01944872,0.332867751249904,0.001998339770513117,0.08075,0.0704013340412994,0.08075,0.05104989127060417,0.0704013340412994,0.001998339770513117,0.03494104320333282,73.0128017691679,35.6014117998,33.846770500471536,73.0128017691679,47.48699468981314,35.6014117998,33.846770500471536,18.06368016788855,24.7214094081537,-1.3671,-3.29,-3.2992238775883527,-1.3671,-2.6521079591961176,-3.29,-3.2992238775883527,0.9086456446739728,-0.14046838559393532,-0.3495625,-0.3389925036923405,-0.14046838559393532,-0.2763411297620919,-0.3389925036923405,-0.3495625,0.0961733960487514,-0.25,0.0,0.5105623006820679,0.5105623006820679,0.08685410022735596,0.0,-0.25,0.31651380101498233,-0.0256872916381273,0.0,0.05245985086821402,0.05245985086821402,0.008924186410028906,0.0,-0.0256872916381273,0.03252152925665615,AL,Jonatan Clase,Jonatan Clase,0.9333400130271912,OF,OF,-0.68,-0.5174603643827141,-0.07225000000000001,-0.05316862116428154,-3.2,-1.59765128,-2.5300000000000002,-2.1034848849345655,-1.59765128,-2.077045388311522,-2.1034848849345655,-2.5300000000000002,0.38108863287313244,-0.19464878082275391,-1.7,-1.3143712399583969,-0.19464878082275391,-1.0696733402603835,-1.3143712399583969,-1.7,0.6384503999826817,-4.49899959564209,1.47,1.306574009358883,1.403002499177246,0.7899999999999999,0.7891136449761688,1.403002499177246,0.994038714717805,0.7899999999999999,0.7891136449761688,0.28918129164458783,0.15618749999999998,0.13424939050079543,0.14415733746154952,0.08393749999999998,0.0810807693365139,0.14415733746154952,0.10305853559935446,0.08393749999999998,0.0810807693365139,0.02908463355338349,-0.4331595301628113,9.732439041137695,9.411764705882353,9.732439041137706,9.732439041137706,9.625547596052584,9.732439041137695,9.411764705882353,0.15116733134102966,SEA,SEA,-0.34,-0.02,-0.19,-0.1350505494463132,-0.02,-0.11501684981543774,-0.1350505494463132,-0.19,0.07083319297558692,-0.01999999999999999,-0.184875,-0.1350505494463132,-0.01999999999999999,-0.11330851648210442,-0.1350505494463132,-0.184875,0.0690433603098447,-0.3245298862457275,-0.2288894802331924
499,Nick Allen,669397,86.0,86.0,86.0,86.0,86.0,86.0,86.0,0.0,-0.03706752,0.29000000000000004,-0.5948183387517929,0.29000000000000004,-0.1139619529172643,-0.03706752,-0.5948183387517929,0.3652948019596605,-0.003808656786168466,0.025588235294117648,-0.061117088556894815,0.025588235294117648,-0.013112503349648544,-0.003808656786168466,-0.061117088556894815,0.036003467117161764,77.3514784879463,36.4273145427,35.741857854020296,77.3514784879463,49.840216961555534,36.4273145427,35.741857854020296,19.45541219983299,17.7548874850224,-2.2946,-5.96,-6.409422442452152,-2.2946,-4.888007480817383,-5.96,-6.409422442452152,1.8429716771407698,-0.2357682375713876,-0.5258823529411765,-0.6585628140449067,-0.2357682375713876,-0.4734044681858236,-0.5258823529411765,-0.6585628140449067,0.17654887852971987,-0.14,3.0,-2.298555850982666,3.0,0.18714804967244467,-0.14,-2.298555850982666,2.1754605506725886,-0.014384883317351289,0.2647058823529412,-0.2361746979628625,0.2647058823529412,0.00471543369090913,-0.014384883317351289,-0.2361746979628625,0.20492918373060176,AL,Nick Allen,Nick Allen,0.9327977299690248,SS,SS,1.47,1.3862037295475602,0.12970588235294117,0.1424312778829917,-1.2,-2.47166752,-2.67,-9.302796632186611,-2.47166752,-4.814821384062204,-2.67,-9.302796632186611,3.1745104939175257,0.38929756164550783,1.7,-5.303444883921284,1.7,-1.0713824407585921,0.38929756164550783,-5.303444883921284,3.039983510108592,-6.7139997482299805,2.94,2.613148018717766,2.860965081645508,4.41,3.999351748265326,4.41,3.7567722766369447,3.999351748265326,2.860965081645508,0.6552408690000981,0.25941176470588234,0.2684987810015912,0.2939617776749074,0.3891176470588235,0.4109300588845829,0.4109300588845829,0.3646698278727712,0.3891176470588235,0.2939617776749074,0.05078494921071176,-0.7020699381828308,9.732439041137695,11.333333333333334,9.732439041137694,11.333333333333334,10.266070471869574,9.732439041137695,9.732439041137694,0.7546688066495834,OAK,OAK,-0.13,0.04,0.15,-0.544924541680081,0.15,-0.118308180560027,0.04,-0.544924541680081,0.3049875840986397,0.040000000000000036,0.15352941176470591,-0.5449245416800811,0.15352941176470591,-0.11713170997179172,0.040000000000000036,-0.5449245416800811,0.30602533879801264,-0.4045700132846832,-0.5786845684051514
500,Jhonny Pereda,640902,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,-0.00159128,-0.05,-0.031254499030183,-0.00159128,-0.027615259676727667,-0.031254499030183,-0.05,0.019929610973179305,-0.00016350269375167684,-0.005185185185185186,-0.0032113737263675104,-0.00016350269375167684,-0.002853353868434791,-0.0032113737263675104,-0.005185185185185186,0.0020656649333322973,86.2832217746311,11.4500441222,13.359226138129662,86.2832217746311,37.03083067832026,13.359226138129662,11.4500441222,34.83542034118394,26.470997947269,-0.2909,-2.02,-1.8659101719493487,-0.2909,-1.3922700573164495,-1.8659101719493487,-2.02,0.7813227762976065,-0.029889732550124927,-0.2094814814814815,-0.19172071502964472,-0.029889732550124927,-0.14369730968708372,-0.19172071502964472,-0.2094814814814815,0.0808001017597453,-0.53,-1.0,-0.1992674767971038,-0.1992674767971038,-0.5764224922657013,-0.53,-1.0,0.3285416556743234,-0.05445705827282988,-0.10370370370370371,-0.02047456716192388,-0.02047456716192388,-0.05954510971281916,-0.05445705827282988,-0.10370370370370371,0.03416809908832643,NL,Jhonny Pereda,Jhonny Pereda,1.2558000087738037,C,C,0.39,0.4791670199483633,0.04044444444444445,0.04923401193914388,-2.7,-0.8224912799999999,-3.07,-2.0964321477766354,-0.8224912799999999,-1.9963078092588784,-2.0964321477766354,-3.07,0.9202689911077534,-0.19464878082275391,-2.1,-1.070327170422228,-0.19464878082275391,-1.121658650414994,-1.070327170422228,-2.1,0.7787027707385064,-2.1590001583099365,0.61,0.546937957406044,0.627842499177246,1.0,1.0261049773544073,1.0261049773544073,0.8846491588438844,1.0,0.627842499177246,0.18190219496114027,0.06325925925925927,0.0561974192794028,0.06451029351670647,0.10370370370370371,0.10543143121854667,0.10543143121854667,0.09121514281298561,0.10370370370370371,0.06451029351670647,0.01889634872215833,-0.2148004025220871,9.732439041137695,9.642857142857142,9.732439041137695,9.732439041137695,9.70257840837751,9.732439041137695,9.642857142857142,0.04222931183049501,MIA,MIA,-0.28,-0.02,-0.23,-0.1099752246993894,-0.02,-0.11999174156646314,-0.1099752246993894,-0.23,0.08602421348128785,-0.020000000000000018,-0.2146666666666667,-0.10997522469938945,-0.020000000000000018,-0.11488063045535206,-0.10997522469938945,-0.2146666666666667,0.07954799403295577,-0.3383960425853729,-0.1822584271430969
501,Bryan Ramos,682868,48.0,48.0,48.0,48.0,48.0,48.0,48.0,0.0,-0.0016032,-0.36,0.1086939945816993,0.1086939945816993,-0.0843030684727669,-0.0016032,-0.36,0.20007992790098858,-0.00016472746381698274,-0.039599999999999996,0.011168217352532558,0.011168217352532558,-0.009532170037094806,-0.00016472746381698274,-0.039599999999999996,0.021758748563298094,85.6401921908061,27.9167982923,20.30252577995113,85.6401921908061,44.61983875435241,27.9167982923,20.30252577995113,29.171862396400194,20.0428969554208,-0.812,-3.02,-4.436884013892006,-0.812,-2.756294671297335,-3.02,-4.436884013892006,1.4915543131986155,-0.08343232324063747,-0.3322,-0.45588613451755544,-0.08343232324063747,-0.29050615258606427,-0.3322,-0.45588613451755544,0.15488542661767316,-0.43,1.0,-0.8303648829460144,1.0,-0.08678829431533813,-0.43,-0.8303648829460144,0.7856651565689315,-0.044182141617578954,0.10999999999999999,-0.08531929965717487,0.10999999999999999,-0.006500480424917947,-0.044182141617578954,-0.08531929965717487,0.08407273794090919,AL,Bryan Ramos,Bryan Ramos,0.7725958228111267,3B,3B,0.34,0.33370088785886753,0.0374,0.034287488105330985,-2.0,-1.2436032,-2.38,-5.158554902256321,-1.2436032,-2.9273860340854405,-2.38,-5.158554902256321,1.6444726227545325,0.4866219520568848,-0.4,-3.3663527946480025,0.4866219520568848,-1.0932436141970392,-0.4,-3.3663527946480025,1.6475828013901916,-5.573999881744385,1.64,1.458501219749451,1.7302251520568848,1.98,1.7922021076083183,1.98,1.834142419888401,1.7922021076083183,1.7302251520568848,0.10619513803015253,0.18039999999999998,0.14985978474507422,0.1777791923220334,0.21779999999999997,0.1841472728504052,0.21779999999999997,0.19324215505747952,0.1841472728504052,0.1777791923220334,0.017558548223388985,-0.5571112632751465,9.732439041137695,9.090909090909092,9.732439041137692,9.732439041137695,9.518595724394826,9.732439041137692,9.090909090909092,0.3024201187606085,CHW,CHW,-0.22,0.05,-0.07,-0.3458899439717925,0.05,-0.12196331465726418,-0.07,-0.3458899439717925,0.16574549061160937,0.04999999999999999,-0.04400000000000007,-0.3458899439717925,0.04999999999999999,-0.11329664799059752,-0.04400000000000007,-0.3458899439717925,0.168886018765215,-0.3347780704498291,-0.3607418537139892
502,Gavin Sheets,657757,463.0,463.0,463.0,463.0,463.0,463.0,463.0,0.0,-0.5390456,-3.4,-3.141787542961538,-0.5390456,-2.3602777143205125,-3.141787542961538,-3.4,1.292112799234064,-0.05538648613379726,-0.35593749999999996,-0.32281605152435366,-0.05538648613379726,-0.24471334588605032,-0.32281605152435366,-0.35593749999999996,0.13455544694788635,96.1092307665436,92.9539947576,92.03789301596716,96.1092307665436,93.70037284670359,92.9539947576,92.03789301596716,1.7438956311923528,15.8192929664169,-2.1221,-4.03,-4.275641466123267,-2.1221,-3.4759138220410892,-4.03,-4.275641466123267,0.9625292483978252,-0.2180440063410798,-0.42189062499999996,-0.43931859712151416,-0.2180440063410798,-0.359751076154198,-0.42189062499999996,-0.43931859712151416,0.10045431392539274,-3.36,-5.0,-4.346791744232178,-3.36,-4.235597248077393,-4.346791744232178,-5.0,0.6741281589239727,-0.3452371996164309,-0.5234375,-0.4466292288971839,-0.3452371996164309,-0.4384346428378716,-0.4466292288971839,-0.5234375,0.07298036354486583,AL,Gavin Sheets,Gavin Sheets,0.9685367345809937,OF,OF,-6.79,-7.1966277486644685,-0.7108281249999999,-0.7394475031639347,-19.2,-6.0211456,-12.430000000000001,-11.764220753316984,-6.0211456,-10.071788784438995,-11.764220753316984,-12.430000000000001,2.877104812951151,6.034112205505371,-3.4,-4.892388819814876,6.034112205505371,-0.7527588714365017,-3.4,-4.892388819814876,4.837562771937243,0.6849988102912903,15.82,14.068459682166576,12.05525780550537,9.030000000000001,6.871831933502108,12.05525780550537,9.319029913002494,9.030000000000001,6.871831933502108,2.125971097419697,1.6561562499999998,1.445522507020194,1.2386676920913078,0.9453281250000001,0.7060750038562593,1.2386676920913078,0.9633569403158558,0.9453281250000001,0.7060750038562593,0.21780346113966875,0.0798505023121833,9.732439041137695,9.55223880597015,9.732439041137697,9.732439041137697,9.672372296081848,9.732439041137695,9.55223880597015,0.08494720550558825,CHW,CHW,-2.01,0.62,-0.49,-0.5026888736867925,0.62,-0.12422962456226416,-0.49,-0.5026888736867925,0.5262753097229157,0.6199999999999999,-0.3559374999999998,-0.5026888736867925,0.6199999999999999,-0.07954212456226413,-0.3559374999999998,-0.5026888736867925,0.49826591257249697,-0.1832647323608398,-1.1648424863815308
503,Tyler Wade,642180,149.0,149.0,149.0,149.0,149.0,149.0,149.0,0.0,0.2677124,3.36,1.681288205087185,3.36,1.7696668683623946,1.681288205087185,0.2677124,1.2639669672292797,0.027507225975771966,0.3512727272727273,0.17275096180727245,0.3512727272727273,0.18384363835192388,0.17275096180727245,0.027507225975771966,0.13240924077070146,83.2123652720611,57.813234245,64.64925121241694,83.2123652720611,68.55828357649268,64.64925121241694,57.813234245,10.731243008151425,16.7401539808814,-2.9297,-7.72,-6.302034700606172,-2.9297,-5.6505782335353905,-6.302034700606172,-7.72,2.009152419780749,-0.3010242332488862,-0.8070909090909091,-0.6475288130722762,-0.3010242332488862,-0.5852146518040239,-0.6475288130722762,-0.8070909090909091,0.21124734494642858,-0.36,-5.0,-2.35895037651062,-0.36,-2.5729834588368736,-2.35895037651062,-5.0,1.9003083294117575,-0.03698969995890331,-0.5227272727272727,-0.24238018512519405,-0.03698969995890331,-0.2673657192704567,-0.24238018512519405,-0.5227272727272727,0.1990870079255463,NL,Tyler Wade,Tyler Wade,0.9872000217437744,2B/SS,2B,0.57,0.7747561102733016,0.05959090909090909,0.07960554461204566,-8.8,-3.0219875999999997,-9.36,-6.979696872029606,-3.0219875999999997,-6.453894824009868,-6.979696872029606,-9.36,2.6140582932692675,2.23846097946167,-3.7,-1.677509892117386,2.23846097946167,-1.0463496375519055,-1.677509892117386,-3.7,2.4651033989611317,-3.6589996814727774,5.09,4.52743086963892,5.26044857946167,5.66,5.302186979912221,5.66,5.407545186457964,5.302186979912221,5.26044857946167,0.1793239121040487,0.5321363636363636,0.465189748479501,0.5405067072320175,0.5917272727272728,0.5447952930915467,0.5917272727272728,0.5590097576836124,0.5447952930915467,0.5405067072320175,0.0232009315207062,-0.4443667829036712,9.732439041137695,9.565217391304348,9.732439041137694,9.732439041137695,9.676698491193244,9.732439041137694,9.565217391304348,0.07882904170557453,SDP,SDP,-0.92,0.23,-0.44,-0.1723627432986511,0.23,-0.12745424776621705,-0.1723627432986511,-0.44,0.27536349277302535,0.22999999999999998,-0.3868181818181817,-0.17236274329865098,0.22999999999999998,-0.10972697503894424,-0.17236274329865098,-0.3868181818181817,0.2556802651157426,0.3288240134716034,-0.5173962116241455
504,Jose Azocar,640492,79.0,79.0,79.0,79.0,79.0,79.0,79.0,0.0,0.1330228,0.44999999999999996,0.9886083723977208,0.9886083723977208,0.523877057465907,0.44999999999999996,0.1330228,0.35317609643410613,0.013667981832481121,0.047410714285714285,0.10157868631069833,0.10157868631069833,0.0542191274762979,0.047410714285714285,0.013667981832481121,0.03621085341988315,77.76890023147,47.1372495261,51.46708985966184,77.76890023147,58.79107987241061,51.46708985966184,47.1372495261,13.535265753186659,20.0516902146285,-2.0689,-3.84,-4.587323090776655,-2.0689,-3.4987410302588855,-3.84,-4.587323090776655,1.056079851577154,-0.21257775068048632,-0.4045714285714286,-0.4713436242843812,-0.21257775068048632,-0.36283093451209864,-0.4045714285714286,-0.4713436242843812,0.10968635882592524,-0.77,-1.0,1.1275262832641602,1.1275262832641602,-0.21415790557861328,-0.77,-1.0,0.9533493053241358,-0.07911685824543209,-0.10535714285714286,0.11585238587144071,0.11585238587144071,-0.022873871743711412,-0.07911685824543209,-0.10535714285714286,0.0986774849296267,NL,Jose Azocar,Jose Azocar,0.7272772789001465,OF,OF,-1.24,-0.4128974927589298,-0.13064285714285714,-0.042424873252600685,-5.6,-2.7058772,-4.39,-2.471188435114774,-2.471188435114774,-3.1890218783715913,-2.7058772,-4.39,0.8546075280748908,-0.0,-2.9,-0.4836360037027329,-0.0,-1.127878667900911,-0.4836360037027329,-2.9,1.2685389122345634,-6.542999744415283,2.7,2.400449924170971,2.7058772,1.4600000000000002,1.9875524314120412,2.7058772,2.0511432104706806,1.9875524314120412,1.4600000000000002,0.510610967212106,0.2844642857142857,0.24664422905960084,0.2780266270934373,0.1538214285714286,0.20421935580700018,0.2780266270934373,0.21202247049062203,0.20421935580700018,0.1538214285714286,0.05100587733485369,-0.636451244354248,9.732439041137695,9.491525423728813,9.732439041137708,9.732439041137708,9.652134502001404,9.732439041137695,9.491525423728813,0.11356776836667097,SDP,SDP,-0.59,-0.0,-0.34,-0.049693196295242,-0.0,-0.12989773209841401,-0.049693196295242,-0.34,0.1499434908502794,0.0,-0.30869642857142854,-0.04969319629524199,0.0,-0.11946320828889018,-0.04969319629524199,-0.30869642857142854,0.13533726312040875,-0.4854398965835571,-0.6667081117630005
505,Bubba Thompson,669352,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.14601352,1.03,1.2590135922655463,1.2590135922655463,0.8116757040885155,1.03,0.14601352,0.4798898580957315,0.015002767485398133,0.10643333333333334,0.1293625972835655,0.1293625972835655,0.083599566034099,0.10643333333333334,0.015002767485398133,0.04940025887026059,62.4657677544488,-24.3773538552,-36.54182617435775,62.4657677544488,0.5155292416303491,-24.3773538552,-36.54182617435775,44.086034338531064,27.6844409908768,-0.7959,-2.97,-2.940587566328255,-0.7959,-2.2354958554427515,-2.940587566328255,-2.97,1.01801880895184,-0.08177806165914207,-0.3069,-0.3021429216148995,-0.08177806165914207,-0.23027366109134717,-0.3021429216148995,-0.3069,0.10502020356971933,0.16,-1.0,-0.1646613329648971,0.16,-0.3348871109882991,-0.1646613329648971,-1.0,0.48862569971144876,0.016439866648401472,-0.10333333333333333,-0.016918814725568384,0.016439866648401472,-0.03460409380350008,-0.016918814725568384,-0.10333333333333333,0.05047099286068125,NL,Bubba Thompson,Bubba Thompson,1.5793769359588623,OF,OF,-0.01,-0.06781516410410399,-0.0010333333333333334,-0.0069679515913183224,-3.0,-0.48988648,-2.9400000000000004,-1.8462353070276056,-0.48988648,-1.7587072623425355,-1.8462353070276056,-2.9400000000000004,1.0021676287516281,0.0,-2.3,-1.3671125137256657,0.0,-1.2223708379085552,-1.3671125137256657,-2.3,0.94453255265546,-3.9609999656677246,0.61,0.546937957406044,0.48988648,0.6,0.47912279330194,0.6,0.5230030911006467,0.48988648,0.47912279330194,0.054622078703731654,0.06303333333333333,0.05619741927940279,0.050335427525342466,0.06199999999999999,0.04922946768808446,0.06199999999999999,0.05385496507114231,0.050335427525342466,0.04922946768808446,0.0057770801324221865,-0.3721004426479339,9.732439041137695,9.67741935483871,9.732439041137697,9.732439041137697,9.7140991457047,9.732439041137695,9.67741935483871,0.0259365288538465,CIN,CIN,-0.31,0.0,-0.26,-0.1404696713688179,0.0,-0.13348989045627266,-0.1404696713688179,-0.26,0.10625923648069485,0.0,-0.24180000000000001,-0.14046967136881788,0.0,-0.12742322378960597,-0.14046967136881788,-0.24180000000000001,0.09914456564642644,0.1374454200267791,-0.2582948803901672
506,Sam Haggerty,664059,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0040444,0.09,0.1844939421862363,0.1844939421862363,0.09284611406207877,0.09,0.0040444,0.07369570133436704,0.0004155587292049682,0.009620689655172413,0.018956598793622596,0.018956598793622596,0.009664282392666658,0.009620689655172413,0.0004155587292049682,0.007569410673346443,92.578031539917,-40.5596821127,-40.3503920974565,92.578031539917,3.8893191099201707,-40.3503920974565,-40.5596821127,62.712448179212544,27.3376659704157,-0.1399,-2.6,-2.6045091856626126,-0.1399,-1.781469728554204,-2.6,-2.6045091856626126,1.160766546573995,-0.014374608400696038,-0.27793103448275863,-0.2676111481051879,-0.014374608400696038,-0.1866389303295475,-0.2676111481051879,-0.27793103448275863,0.1218821082601728,0.17,0.0,0.1866400241851806,0.1866400241851806,0.11888000806172687,0.17,0.0,0.08433490712149995,0.017467358313926564,0.0,0.019177106930367466,0.019177106930367466,0.01221482174809801,0.017467358313926564,0.0,0.008665341418017392,AL,Sam Haggerty,Sam Haggerty,0.6182117462158203,OF,OF,-0.37,-0.3088623061776161,-0.03955172413793103,-0.03173534453923597,-2.9,0.03414440000000002,-2.5100000000000002,-2.2333752192911955,0.03414440000000002,-1.5697436064303985,-2.2333752192911955,-2.5100000000000002,1.1397288771762073,0.5839463424682617,-2.3,-2.0560704522189948,0.5839463424682617,-1.2573747032502443,-2.0560704522189948,-2.3,1.3058133611213565,-2.469000101089477,0.55,0.4861670732498169,0.5498019424682616,0.18000000000000005,0.17730476707220078,0.5498019424682616,0.30236890318015414,0.18000000000000005,0.17730476707220078,0.17496503987682105,0.05879310344827586,0.049953261581691374,0.056491691357564496,0.019241379310344833,0.018217917042455407,0.056491691357564496,0.03131699590345491,0.019241379310344833,0.018217917042455407,0.017806100773963638,-0.2625640332698822,9.732439041137695,9.35483870967742,9.732439041137695,9.732439041137695,9.60657226398427,9.732439041137695,9.35483870967742,0.17800250330256584,SEA,SEA,-0.31,0.06,-0.26,-0.2112595253387424,0.06,-0.13708650844624745,-0.2112595253387424,-0.26,0.14077458891481032,0.05999999999999999,-0.24906896551724136,-0.2112595253387424,0.05999999999999999,-0.1334428302853279,-0.2112595253387424,-0.24906896551724136,0.1376529086343656,-0.1532019525766372,-0.256166398525238
